sus.v.web.cp.mx@gmail.com,123456,www.clarovideo.com,mexico,dios de la guerra,compra,698
sus.v.web.cp.mx@gmail.com,123456,www.clarovideo.com,mexico,Vaselina,compra,698
sus.v.web.cp.mx@gmail.com,123456,www.clarovideo.com,mexico,Lost,compra,698
sus.v.web.cp.mx@gmail.com,123456,www.clarovideo.com,mexico,El nuevo entrenador,compra,698
sus.v.web.cp.mx@gmail.com,123456,www.clarovideo.com,mexico,cars 3,compra,698
sus.v.web.cp.mx@gmail.com,123456,www.clarovideo.com,mexico,ying yang yo,compra,698
sus.v.web.cp.mx@gmail.com,123456,www.clarovideo.com,mexico,Mi mascota Cleo,compra,698
rega.v.web.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,x,renta,698
rega.v.web.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,Lost,compra,698
rega.v.web.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,Paranormal Witness,compra,698
rega.v.web.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,Vaselina,compra,698
rega.v.web.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,Lost,compra,698
rega.v.web.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,dios de la guerra,compra,698
rega.v.web.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,Vaselina,compra,698
rega.v.web.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,Lost,compra,698
rega.v.web.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,El nuevo entrenador,compra,698
rega.v.web.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,cars 3,compra,698
rega.v.web.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,ying yang yo,compra,698
rega.v.web.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,Mi mascota Cleo,compra,698
regatf.v.xdk.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,x,renta,698
regatf.v.xdk.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,Lost,compra,698
regatf.v.xdk.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,Paranormal Witness,compra,698
regatf.v.xdk.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,Vaselina,compra,698
regatf.v.xdk.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,Lost,compra,698
regatf.v.xdk.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,dios de la guerra,compra,698
regatf.v.xdk.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,Vaselina,compra,698
regatf.v.xdk.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,Lost,compra,698
regatf.v.xdk.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,El nuevo entrenador,compra,698
regatf.v.xdk.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,cars 3,compra,698
regatf.v.xdk.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,ying yang yo,compra,698
regatf.v.xdk.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,Mi mascota Cleo,compra,698
regatm.v.xdk.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,x,renta,698
regatm.v.xdk.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,Lost,compra,698
regatm.v.xdk.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,Paranormal Witness,compra,698
regatm.v.xdk.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,Vaselina,compra,698
regatm.v.xdk.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,Lost,compra,698
regatm.v.xdk.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,dios de la guerra,compra,698
regatm.v.xdk.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,Vaselina,compra,698
regatm.v.xdk.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,Lost,compra,698
regatm.v.xdk.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,El nuevo entrenador,compra,698
regatm.v.xdk.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,cars 3,compra,698
regatm.v.xdk.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,ying yang yo,compra,698
regatm.v.xdk.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,Mi mascota Cleo,compra,698
reg.v.web.cp.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,x,renta,698
reg.v.web.cp.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,Lost,compra,698
reg.v.web.cp.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,Paranormal Witness,compra,698
reg.v.web.cp.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,Vaselina,compra,698
reg.v.web.cp.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,Lost,compra,698
reg.v.web.cp.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,dios de la guerra,compra,698
reg.v.web.cp.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,Vaselina,compra,698
reg.v.web.cp.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,Lost,compra,698
reg.v.web.cp.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,El nuevo entrenador,compra,698
reg.v.web.cp.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,cars 3,compra,698
reg.v.web.cp.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,ying yang yo,compra,698
reg.v.web.cp.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,Mi mascota Cleo,compra,698
sus.v.web.cp.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,x,renta,698
sus.v.web.cp.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,Lost,compra,698
sus.v.web.cp.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,Paranormal Witness,compra,698
sus.v.web.cp.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,Vaselina,compra,698
sus.v.web.cp.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,Lost,compra,698
sus.v.web.cp.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,dios de la guerra,compra,698
sus.v.web.cp.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,Vaselina,compra,698
sus.v.web.cp.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,Lost,compra,698
sus.v.web.cp.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,El nuevo entrenador,compra,698
sus.v.web.cp.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,cars 3,compra,698
sus.v.web.cp.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,ying yang yo,compra,698
sus.v.web.cp.mx@gmail.com,123456,wwwtest2.clarovideo.com,mexico,Mi mascota Cleo,compra,698
